"site_id","year","kelp","no3","waves"
224,2005,21898.25,5.315,2.23175
225,2005,12720,4.435,3.685
226,2005,36876.75,4.6925,3.14425
227,2005,56504.75,3.625,2.366
228,2005,271691.75,3.6875,2.6135
229,2005,417781.25,3.65,2.54125
230,2005,28700.25,3.65,2.13325
231,2005,4654.5,3.6825,2.471
232,2005,165887.5,3.705,2.56325
233,2005,386060.25,3.64,3.00325
234,2005,699080.5,3.4825,2.92775
235,2005,198607,3.4825,2.9105
236,2005,535589.75,3.4225,2.85175
237,2005,215492,3.3875,3.098
238,2005,1353603,3.365,3.5585
239,2005,890441.25,3.335,4.23725
240,2005,850913.5,3.335,3.14325
241,2005,158395.5,3.28,3.23375
242,2005,948.75,2.9075,4.0605
243,2005,18473,2.79,1.80975
244,2005,3533.25,2.7925,1.79875
245,2005,26176,2.79,1.59
246,2005,156703.5,2.7725,1.52825
247,2005,393057,2.74,1.6695
248,2005,792386.25,2.74,2.00075
249,2005,881371.25,2.6525,1.97675
250,2005,670338,2.54,1.87875
251,2005,100661,2.47,2.14375
252,2005,16017.5,2.38,2.6095
253,2005,120407.25,2.36,2.315
254,2005,117058.25,2.3625,2.2225
255,2005,80651,2.3625,2.0435
256,2005,172561,2.1625,1.333
257,2005,273913.75,2.19,1.454
258,2005,194650.25,2.08,1.69875
259,2005,33864.75,2.12,1.6045
260,2005,14093.25,2.0625,2.129
261,2005,5208.25,2.0525,2.1995
262,2005,964.5,1.52,1.199
263,2005,2299.25,1.6275,1.17175
264,2005,13886.5,1.6275,1.3005
265,2005,363278,1.5775,1.332
266,2005,174666,1.4825,1.42725
267,2005,83573.75,1.4075,1.38275
268,2005,85651.5,1.3875,1.36475
269,2005,37183,1.3525,1.34125
270,2005,5959,1.4775,1.28325
271,2005,63573.25,1.3275,1.186
272,2005,2789,1.24,1.59175
273,2005,17556.25,1.1825,1.7065
274,2005,576674.5,1.15,1.79775
275,2005,227568.75,1.11,1.6085
276,2005,577,1.1725,1.56325
277,2005,4942.75,1.11,1.23625
278,2005,36581.25,1.0575,1.43
279,2005,126928.25,1.0825,1.60725
280,2005,79112,1.0825,1.541
281,2005,11700,1.0625,1.75
282,2005,100854.25,1.045,1.529
283,2005,421271,0.995,1.44075
284,2005,180686,0.965,1.32275
285,2005,700.5,0.955,1.2215
286,2005,2362.75,0.955,0.9485
287,2005,22088.75,0.99,1.1565
288,2005,28009,1.01,1.15025
289,2005,53373.5,1.025,1.33125
290,2005,984.75,0.96,1.38075
291,2005,3758,0.9825,1.40775
292,2005,18389.25,0.9725,1.40225
293,2005,10055.75,0.955,1.2925
294,2005,0,0.8775,0.69125
295,2005,2010.75,0.795,1.1245
296,2005,402457.5,0.7975,1.525
297,2005,160517.25,0.7975,1.3815
298,2005,2215.75,0.57,1.7195
299,2005,5139.5,0.7425,1.41525
300,2005,1360,0.8075,1.39525
301,2005,36265.75,0.7925,1.36875
302,2005,29631,0.4675,1.5385
303,2005,117823,0.4675,1.68225
304,2005,29614.75,0.35,1.7705
305,2005,81850.75,0.35,1.87325
306,2005,170140.75,0.35,1.72
307,2005,26497.5,0.3625,1.4715
308,2005,414769.5,0.345,1.6925
309,2005,98234.25,0.3325,1.55775
310,2005,47690.5,0.3325,1.5435
311,2005,19476.75,0.335,1.423
312,2005,9706.75,0.4175,1.45375
313,2005,17101.75,0.415,1.47875
314,2005,16591,0.415,1.431
315,2005,31527.5,0.3925,1.5015
316,2005,4591,0.3925,1.0305
317,2005,2591.5,0.4075,0.9345
318,2005,92647.5,0.4025,0.94075
319,2005,28117,0.425,1.0105
320,2005,20927.25,0.425,0.96875
321,2005,29529.25,0.41,1.18
322,2005,381.75,0.335,2
323,2005,9434.25,0.3175,1.834
324,2005,58655.25,0.3125,2.05625
325,2005,32811.5,0.3,2.292
326,2005,21231,0.3,1.699
327,2005,38.25,0.3,1.9935
328,2005,6581.75,0.175,2.23775
329,2005,130.25,0.215,1.46125
330,2005,4794.25,0.2175,1.85
331,2005,273.5,0.2325,1.36375
332,2005,6958.75,0.2225,0.96475
333,2005,5828.25,0.2225,1.295
334,2005,2199,0.22,1.28075
335,2005,84761.5,0.2225,1.474
336,2005,37585,0.2375,1.5775
337,2005,44276.25,0.2375,1.7735
338,2005,62189,0.2375,1.796
339,2005,51167.25,0.22,1.78925
340,2005,23205.25,0.215,1.758
341,2005,43995.25,0.2025,1.73375
342,2005,80926.25,0.2075,1.60225
343,2005,35025.25,0.2075,1.60675
344,2005,85328.75,0.1975,2.01875
345,2005,992.5,0.145,1.17675
346,2005,3644.25,0.1375,1.24275
347,2005,1312.25,0.1375,1.45825
348,2005,146.25,0.1375,1.33925
349,2005,8614.5,0.1325,1.32125
350,2005,3081.75,0.135,1.51025
351,2005,547,0.1225,1.7525
352,2005,6577.5,0.1275,1.771
353,2005,105239.25,0.115,2.8565
354,2005,18133,0.12,2.28475
355,2005,100275.75,0.12,2.42425
356,2005,59513,0.1175,2.71125
357,2005,121085.75,0.125,2.2345
358,2005,301559.25,0.1325,2.346
359,2005,236231.75,0.1325,2.1715
360,2005,159180.25,0.13,2.36
361,2005,66120.75,0.155,2.507
1,2006,12029.5,6.025,2.96975
2,2006,16487.25,5.7625,4.97025
3,2006,16003,4.8575,3.42725
4,2006,3130,4.9125,3.329
5,2006,3031.25,4.82,3.29375
6,2006,53434.5,4.585,3.29875
7,2006,35041.75,4.2325,3.03225
8,2006,17036.75,4.3275,2.99675
9,2006,27016.75,4.29,2.91075
10,2006,38058.5,4.33,2.722
11,2006,23054.25,4.3275,2.6315
12,2006,47209.75,4.355,2.94125
13,2006,49752.25,4.5375,2.61825
14,2006,102127.25,4.74,3.23125
15,2006,62434,4.6725,2.178
16,2006,14853.5,4.8275,2.58975
17,2006,195041.75,4.8275,2.32475
18,2006,57736.75,4.995,2.309
19,2006,27113.25,4.915,2.0815
20,2006,7581.75,5.12,2.18625
21,2006,17986.5,5.0425,2.2355
22,2006,23666.5,5.765,0.9805
23,2006,16069,5.7575,1.685
24,2006,64409.75,5.7575,1.55225
25,2006,30709.75,5.41,2.73525
26,2006,141256.5,4.83,2.244
27,2006,36554.25,4.83,3.00175
28,2006,57800,4.845,3.87275
29,2006,5806.5,4.71,4.6855
30,2006,4260.75,4.69,4.343
31,2006,94839.25,4.655,4.97075
32,2006,1746,4.3525,4.67825
33,2006,29383.25,4.705,4.6715
34,2006,147231.75,4.725,4.5645
35,2006,357879.25,4.725,5.0175
36,2006,423049.75,4.9575,3.2295
37,2006,240964.75,4.9575,4.293
38,2006,305122,4.9575,3.57625
39,2006,206626.5,5.02,2.86475
40,2006,263543.75,4.885,2.99525
41,2006,254197,5.53,2.37125
42,2006,236789,5.53,2.86375
43,2006,310085.75,5.6225,3.099
44,2006,53630.5,5.58,1.957
45,2006,41508.5,5.5725,1.6055
46,2006,102400,5.5,2.499
47,2006,36646.75,5.5125,5.0985
48,2006,255950,5.5125,4.24575
49,2006,180080,5.475,3.1285
50,2006,109051.75,5.6225,3.08925
51,2006,26092.75,5.6225,4.467
52,2006,39513,5.2925,5.8465
53,2006,55812.75,5.285,4.8585
54,2006,109214.75,5.2775,3.9135
55,2006,202564.25,5.3225,3.7605
56,2006,16571.5,5.3225,4.6005
57,2006,193692.5,5.7175,4.39225
58,2006,275992.75,6.1325,4.1455
59,2006,260393.75,6.1325,4.27575
60,2006,118387.5,6.1325,4.49425
61,2006,568.75,7.0025,4.92175
62,2006,32176,7.2225,4.2185
63,2006,115039.5,7.2225,4.93125
64,2006,569983,7.2225,3.756
65,2006,23947.25,6.8375,4.69375
66,2006,80558.25,7.215,4.40925
67,2006,110158.25,6.91,3.961
68,2006,68209,6.91,4.4865
69,2006,51538,6.735,5.0155
70,2006,223060.25,6.7225,4.519
71,2006,490426.75,6.7325,4.00175
72,2006,123006.75,6.7325,4.017
73,2006,90446,6.7475,4.77175
74,2006,94,6.5275,4.944
75,2006,49192,6.48,5.375
76,2006,525801,6.3425,4.4415
77,2006,595926,6.4425,4.1205
78,2006,1924002.25,6.3575,6.118
79,2006,2156011.25,6.52,6.964
80,2006,752326.25,6.7175,4.66725
81,2006,120416.5,6.69,4.27175
82,2006,129115.5,6.3825,4.46325
83,2006,135809.25,6.3625,4.176
84,2006,21705,5.8075,2.738
85,2006,121314.5,6.1925,2.59375
86,2006,104169.5,6.075,2.669
87,2006,238688.5,6.03,2.5185
88,2006,68801.5,5.69,2.701
89,2006,93861.75,5.5925,2.92
90,2006,23090,5.6025,3.061
91,2006,119160.5,5.6025,2.89475
92,2006,187699,5.6025,2.44975
93,2006,295796,5.4275,2.067
94,2006,400006.25,5.4275,2.55875
95,2006,126912,5.4275,2.4895
96,2006,30379.75,5.4275,2.808
97,2006,16535.75,5.3925,3.5845
98,2006,67402.75,5.3325,3.404
99,2006,164914,5.32,2.6775
100,2006,60026.75,5.32,3.08175
101,2006,39251.25,5.3225,3.4845
102,2006,102205,5.2775,3.31
103,2006,90197.75,5.275,3.604
104,2006,129923,5.12,4.33475
105,2006,389528.75,5.12,3.59875
106,2006,197783.25,5.115,3.9465
107,2006,79613,5.1125,3.19725
108,2006,113668,5.1125,3.6465
109,2006,42623.5,5.1125,4.7805
110,2006,5774.25,5.01,3.80075
111,2006,101435,5.01,3.616
112,2006,278351,4.9575,3.208
113,2006,235594,4.835,2.76725
114,2006,34703.5,4.97,3.532
115,2006,79723.25,5.035,4.197
116,2006,34812.25,4.87,4.3155
117,2006,30949.75,4.85,4.443
118,2006,32513.25,4.6775,3.928
119,2006,65265,4.8675,4.38075
120,2006,63553.25,4.8675,4.07975
121,2006,22274.5,5.2425,3.66575
122,2006,4191.75,5.2675,2.86075
123,2006,36039.5,4.9275,3.47125
124,2006,92074.25,5.2225,3.15825
125,2006,0,5.31,2.75875
126,2006,23343.5,4.9375,3.515
127,2006,156145.5,4.9375,3.13575
128,2006,51977,4.905,3.10975
129,2006,41599.25,4.8875,3.39875
130,2006,141267.5,4.7475,3.44575
131,2006,75269.5,4.7375,3.82
132,2006,13465,4.66,4.23725
133,2006,12091.25,4.525,4.67775
134,2006,22774.25,4.625,3.6535
135,2006,52519.25,4.6325,4.30425
136,2006,8315.5,4.6,4.7815
137,2006,1135.5,4.64,4.536
138,2006,145.5,4.61,5.55775
139,2006,16718.25,4.53,3.94825
140,2006,128036,4.53,3.43175
141,2006,102754.75,4.3275,3.932
142,2006,92403,4.3275,3.68725
143,2006,11219.25,4.335,4.042
144,2006,45424.25,4.335,3.2395
145,2006,24409,4.345,3.702
146,2006,121344.75,4.5825,3.69
147,2006,27598,4.585,3.63475
148,2006,38303,4.585,4.09375
149,2006,2958.5,4.585,4.02975
150,2006,38485.25,4.585,4.588
151,2006,17551.25,4.605,3.99375
152,2006,0,5.06,3.88925
153,2006,1634.25,5.0425,3.70575
154,2006,6731,5.0575,3.70225
155,2006,0,5.065,3.9005
156,2006,188.25,4.85,4.34375
157,2006,4181,4.6525,3.88925
158,2006,77,4.6225,4.42
159,2006,25328.25,4.68,3.9375
160,2006,4286.5,4.6825,3.70875
161,2006,22313.75,4.6825,5.15925
162,2006,52022.5,4.68,5.00175
163,2006,12148,4.495,2.99975
164,2006,65928.25,4.46,3.449
165,2006,47072.25,4.4575,3.798
166,2006,46947.25,4.4575,2.678
167,2006,42872.25,4.4525,3.21975
168,2006,108398.5,4.415,3.0105
169,2006,198377,4.4425,3.4085
170,2006,109978.5,4.235,2.93825
171,2006,172713.25,4.235,4.20275
172,2006,563633.75,4.49,3.43
173,2006,73891.5,4.4625,3.43675
174,2006,149096.5,4.46,2.9035
175,2006,74136.5,4.52,2.51925
176,2006,14598.5,4.3175,2.886
177,2006,3662.25,4.325,3.0285
178,2006,87377.75,4.325,2.92
179,2006,264919,4.37,3.09025
180,2006,154552.75,4.3925,2.91775
181,2006,217326.5,4.3925,3.422
182,2006,207893.25,4.4725,3.15225
183,2006,1153.25,4.4275,3.548
184,2006,22158,4.475,3.78025
185,2006,17034.75,4.3025,3.61325
186,2006,87332.25,4.3025,3.03825
187,2006,9423.75,4.3625,3.8285
188,2006,22257.5,4.16,3.834
189,2006,5635.75,4.08,4.1515
190,2006,50447.5,3.905,3.09375
191,2006,31860.75,3.8925,3.75925
192,2006,81603.25,3.845,3.3995
193,2006,86808.75,3.845,3.57
194,2006,255209.5,3.89,3.431
195,2006,344098.75,3.9225,3.98425
196,2006,119292.75,3.945,3.82825
197,2006,235775.25,3.9575,3.52225
198,2006,83711,3.9925,3.61825
199,2006,56569.75,4.025,4.274
200,2006,44787.75,3.99,4.096
201,2006,70600.5,3.9975,3.47075
202,2006,63118.25,3.9825,3.7305
203,2006,61014.25,4.215,2.941
204,2006,79851.75,4.215,3.52725
205,2006,58471.75,4.215,3.4975
206,2006,46760.75,4.2025,3.5485
207,2006,50854.75,4.3075,3.3515
208,2006,142388,4.2125,3.08675
209,2006,145707,4.53,2.64775
210,2006,8333,4.6325,2.846
211,2006,36500.5,3.6225,3.5165
212,2006,60355.75,3.6225,4.49225
213,2006,49150,3.7725,4.94875
214,2006,91218.5,3.8175,3.33925
215,2006,40617.75,3.8225,4.04475
216,2006,16274.75,4.0675,3.53825
217,2006,19339.75,4.0925,3.433
218,2006,71744.25,4.17,2.83325
219,2006,32016.75,4.3075,3.692
220,2006,22459.25,4.3075,2.63275
221,2006,775,4.36,2.63275
222,2006,38295.5,4.36,2.39175
223,2006,22633.75,4.36,2.691
224,2006,58714.75,4.36,2.42275
225,2006,4366.5,3.8425,4.158
226,2006,13838.25,3.9275,3.51625
227,2006,58209.25,2.9575,2.6775
228,2006,3707.5,2.905,2.98825
229,2006,16660.25,2.92,2.80775
230,2006,17107.5,2.92,2.38
231,2006,8323.5,2.905,2.7885
232,2006,73634.25,2.88,2.893
233,2006,150528,2.8925,3.42575
234,2006,84254.5,2.8025,3.269
235,2006,93080,2.8025,3.324
236,2006,10299.25,2.74,3.24875
237,2006,54458.25,2.7675,3.479
238,2006,253978.75,2.7175,4.08525
239,2006,209617.25,2.715,4.869
240,2006,158764.75,2.715,3.55025
241,2006,43205.5,2.69,3.66775
242,2006,2306,2.655,4.63625
243,2006,35781,2.655,2.062
244,2006,5408.5,2.7125,2.096
245,2006,18918.25,2.71,1.7515
246,2006,170236.5,2.68,1.66225
247,2006,464947.75,2.6075,1.85025
248,2006,577071,2.555,2.25125
249,2006,530761.25,2.4625,2.24375
250,2006,1082508,2.175,2.06625
251,2006,314933.5,2.11,2.5015
252,2006,18524.25,2.0125,3.04525
253,2006,134796.75,2.015,2.7215
254,2006,130057.5,1.725,2.578
255,2006,31541.25,1.725,2.3475
256,2006,67653.5,1.6575,1.46875
257,2006,186423,1.61,1.72725
258,2006,148353.5,1.6125,1.94775
259,2006,16928.25,1.6,1.8655
260,2006,2465.25,1.5125,2.51925
261,2006,5412.75,1.6025,2.46725
262,2006,1054,1.35,1.31825
263,2006,3540.25,1.515,1.28325
264,2006,6632.25,1.515,1.39675
265,2006,245308,1.465,1.42675
266,2006,97505.75,1.5225,1.51825
267,2006,63308.25,1.4525,1.454
268,2006,26472,1.425,1.439
269,2006,4089.5,1.4225,1.4155
270,2006,6621.5,1.4575,1.35325
271,2006,1071,1.44,1.25225
272,2006,7626.25,1.4125,1.661
273,2006,6509.5,1.3775,1.791
274,2006,144137.5,1.37,1.85375
275,2006,57150,1.42,1.67875
276,2006,126,1.435,1.59575
277,2006,1711,1.4475,1.28775
278,2006,7931.25,1.4675,1.4785
279,2006,59787,1.465,1.65375
280,2006,39184.25,1.465,1.582
281,2006,953.25,1.4375,1.782
282,2006,51329.25,1.43,1.5675
283,2006,87973.75,1.4425,1.479
284,2006,64948.5,1.415,1.38625
285,2006,0,1.305,1.2595
286,2006,79,1.305,0.98675
287,2006,21700.75,1.2775,1.199
288,2006,4179.5,1.2675,1.198
289,2006,6200,1.25,1.3745
290,2006,1249,1.25,1.4185
291,2006,613.25,1.205,1.43825
292,2006,2073.75,1.26,1.42775
293,2006,6465.25,1.21,1.32825
294,2006,581.5,1.3,0.72125
295,2006,1935.75,1.3,1.1735
296,2006,96475.75,1.3575,1.591
297,2006,207558.75,1.3575,1.441
298,2006,1780.25,1.2275,1.7865
299,2006,0,1.2175,1.478
300,2006,471.25,1.1875,1.44575
301,2006,6624.25,1.24,1.441
302,2006,1459.75,0.8275,1.58625
303,2006,9278.75,0.8275,1.77325
304,2006,178.75,0.685,1.8655
305,2006,984.5,0.665,1.9815
306,2006,22601.5,0.665,1.8225
307,2006,2428,0.57,1.51575
308,2006,79199.5,0.555,1.80025
309,2006,9699.5,0.5525,1.61875
310,2006,2619,0.5525,1.63025
311,2006,1413,0.5625,1.47325
312,2006,916.5,0.57,1.51175
313,2006,2133.25,0.5675,1.54175
314,2006,4061.5,0.5525,1.49625
315,2006,22882.5,0.555,1.55175
316,2006,1663.75,0.585,1.02925
317,2006,769.25,0.61,0.9475
318,2006,30705.25,0.645,0.9115
319,2006,208.75,0.675,0.991
320,2006,10512.25,0.675,0.95675
321,2006,4943,0.7,1.1705
322,2006,5781.5,0.5425,2.1575
323,2006,18633.75,0.525,1.967
324,2006,48335.75,0.5,2.2515
325,2006,35796.75,0.5025,2.465
326,2006,39672.75,0.495,1.82675
327,2006,189.5,0.495,2.15325
328,2006,4269,0.4625,2.33475
329,2006,0,0.4525,1.5305
330,2006,368.25,0.4525,1.972
331,2006,191,0.4825,1.40325
332,2006,4325.5,0.4725,0.9615
333,2006,5001.5,0.4675,1.33725
334,2006,3914,0.4675,1.316
335,2006,35804,0.49,1.51825
336,2006,13472.25,0.5025,1.6735
337,2006,37008.5,0.5025,1.8805
338,2006,44089,0.5025,1.8995
339,2006,44820.5,0.47,1.8985
340,2006,11097,0.465,1.8605
341,2006,33051.75,0.465,1.83775
342,2006,64289.25,0.465,1.6975
343,2006,21221,0.47,1.70475
344,2006,37912.5,0.4825,2.14925
345,2006,1411.5,0.4625,1.1675
346,2006,5192.75,0.4525,1.2455
347,2006,3226,0.4475,1.497
348,2006,1038.75,0.445,1.3565
349,2006,7136.75,0.435,1.363
350,2006,1021,0.4375,1.569
351,2006,416.25,0.4675,1.8725
352,2006,5185.25,0.38,1.863
353,2006,15390.5,0.2325,3.1605
354,2006,3695,0.235,2.48475
355,2006,13743.5,0.2325,2.648
356,2006,7512.75,0.2725,3.0295
357,2006,31416,0.2975,2.42125
358,2006,284549,0.3225,2.55325
359,2006,98938.75,0.3175,2.35025
360,2006,42117.5,0.3075,2.56725
361,2006,222206,0.3325,2.756
1,2007,16240.5,11.5,3.05375
2,2007,13924,10.5525,5.327
3,2007,11043.5,10.41,3.66975
4,2007,10251,10.445,3.5735
5,2007,3220.5,10.44,3.53975
6,2007,45052.25,10.43,3.56225
7,2007,89425.75,10.4,3.286
8,2007,46480,10.3025,3.22675
9,2007,58776.5,10.0975,3.10575
10,2007,52373.25,9.945,2.94175
11,2007,53451,9.9,2.78825
12,2007,55660.5,9.8425,3.133
13,2007,99614.5,9.8825,2.75325
14,2007,148973.25,9.67,3.4825
15,2007,140535,9.59,2.2175
16,2007,36836.75,9.4975,2.7355
17,2007,333901,9.4975,2.49275
18,2007,94024.5,9.7025,2.49225
19,2007,33081,9.6875,2.22525
20,2007,37992.5,9.5225,2.365
21,2007,69859.75,9.505,2.41775
22,2007,31125.5,8.9175,0.858
23,2007,39804.25,8.9525,1.427
24,2007,74060,8.9525,1.33925
25,2007,118524,9.0225,2.54525
26,2007,315610.75,9.135,2.0945
27,2007,243614.5,9.135,2.91075
28,2007,195172,9.0925,3.7755
29,2007,55420.75,8.9575,4.622
30,2007,17536.25,8.98,4.5435
31,2007,320586,8.8475,4.97975
32,2007,3142.25,8.855,4.622
33,2007,15740.5,8.7825,4.48675
34,2007,74946.25,8.8,4.44175
35,2007,288181.5,8.8,5.37775
36,2007,489596.25,9.0825,3.49325
37,2007,347094,9.0825,4.5395
38,2007,519952.75,9.0825,3.8965
39,2007,437922.25,9.0725,3.0435
40,2007,497451.5,9.1075,3.1365
41,2007,457448,9.2825,2.4025
42,2007,708470,9.2825,3.07025
43,2007,610570.5,9.195,3.1315
44,2007,89771.5,9.1775,2.002
45,2007,40596.5,9.3225,1.596
46,2007,92978.75,9.3275,2.48125
47,2007,37346.25,9.075,5.35525
48,2007,310317,9.075,4.20625
49,2007,326118.75,9.2325,3.3455
50,2007,142358.25,9.4525,3.24125
51,2007,18856.25,9.4525,4.55975
52,2007,58286,9.4825,6.14475
53,2007,159252.75,9.51,4.95225
54,2007,137977.75,9.73,4.068
55,2007,167980.75,9.8,4.01
56,2007,28434.5,9.8,4.70275
57,2007,244627.25,10.0425,4.3705
58,2007,172699,10.5875,4.33275
59,2007,364864.5,10.5875,4.41825
60,2007,218642.75,10.5875,4.63075
61,2007,7402.25,10.74,5.07675
62,2007,66423.25,10.71,4.393
63,2007,54415.5,10.71,5.0955
64,2007,327572,10.71,3.90725
65,2007,37641.5,10.17,4.879
66,2007,46434.5,10.81,4.4535
67,2007,56204,10.3225,4.0625
68,2007,38881.75,10.3225,4.618
69,2007,40382.25,10.1025,5.02125
70,2007,164652.5,10.3025,4.6405
71,2007,346906.25,10.71,4.063
72,2007,74923.5,10.71,4.00325
73,2007,14123.25,10.68,4.60725
74,2007,1594.25,10.41,5.09475
75,2007,27480.25,10.11,5.50875
76,2007,300536.5,10.0375,4.6765
77,2007,424907.25,10.0075,4.34275
78,2007,909483.5,9.9275,6.2515
79,2007,1267728.25,9.83,7.3355
80,2007,454675.5,9.915,4.74275
81,2007,114882,9.8775,4.45725
82,2007,105041.5,9.46,4.654
83,2007,130589.75,9.4475,4.33675
84,2007,134222.5,9.3925,2.85825
85,2007,239678.75,9.505,2.63225
86,2007,230647.75,9.5175,2.7875
87,2007,761765.25,9.505,2.57975
88,2007,182858,9.73,2.85075
89,2007,370987.75,9.66,3.10225
90,2007,121738.25,10.0325,3.234
91,2007,380353,10.0325,3.05325
92,2007,521686.5,10.025,2.507
93,2007,398076.25,9.9025,2.0715
94,2007,598950.75,9.9025,2.67575
95,2007,202795.5,9.8975,2.59075
96,2007,91631.25,9.8975,2.9535
97,2007,36553.75,9.8425,3.767
98,2007,145392.25,9.72,3.62475
99,2007,174158.25,9.61,2.84225
100,2007,130922,9.61,3.2995
101,2007,219380.25,9.57,3.62375
102,2007,269402.75,9.6425,3.496
103,2007,404162.75,9.4525,3.79025
104,2007,725613.75,9.0575,4.5705
105,2007,701738,9.0575,3.7905
106,2007,621868.5,9.0725,4.09475
107,2007,371360.5,9.075,3.358
108,2007,398605.25,9.075,3.835
109,2007,423276,9.075,5.08425
110,2007,73226,8.825,3.95675
111,2007,415779.75,8.825,3.7965
112,2007,555610.75,8.9025,3.3705
113,2007,512232,8.595,2.92975
114,2007,145513.5,8.775,3.7985
115,2007,178314.25,8.8175,4.4305
116,2007,539971,8.6075,4.47
117,2007,536760,8.64,4.6425
118,2007,46299.5,8.5025,4.1345
119,2007,576580.75,8.595,4.65325
120,2007,610256.5,8.595,4.2585
121,2007,72214.25,8.9775,3.762
122,2007,25762.25,8.885,3.087
123,2007,38944.75,9.4825,3.70825
124,2007,99674,9.66,3.3035
125,2007,711.75,9.74,3.0005
126,2007,42758.25,9.5525,3.69575
127,2007,216672.75,9.5525,3.278
128,2007,106166.75,9.4675,3.26925
129,2007,73388.75,9.4675,3.5885
130,2007,244602.75,9.445,3.58475
131,2007,280125.25,9.44,3.9635
132,2007,218611,9.24,4.4375
133,2007,63744.5,8.8375,4.916
134,2007,313663.5,8.935,3.785
135,2007,143593,8.7925,4.384
136,2007,31106.75,8.7725,5.05975
137,2007,119625.5,8.8825,4.70925
138,2007,12273.5,8.8625,5.7295
139,2007,40749,8.83,4.1665
140,2007,452419.25,8.83,3.615
141,2007,319397.75,8.965,4.118
142,2007,578033.5,8.965,3.878
143,2007,202121,9.0175,4.25875
144,2007,247433.25,9.0175,3.373
145,2007,298565,9.0475,3.9005
146,2007,300343.5,9.1375,3.9125
147,2007,378003,9.145,3.8305
148,2007,510936.75,9.145,4.25525
149,2007,32706,9.145,4.26
150,2007,252658,9.145,4.83275
151,2007,73816.25,9.1675,4.19475
152,2007,18614.25,9.37,4.09375
153,2007,75819.75,9.6975,3.881
154,2007,152966.75,9.385,3.938
155,2007,25878.5,9.375,4.11575
156,2007,1288.25,9.2925,4.42625
157,2007,6860.5,9.0275,3.93525
158,2007,0,8.63,4.50275
159,2007,13117.75,8.725,4.0495
160,2007,7432.75,8.7125,3.924
161,2007,29527.25,8.7125,5.45825
162,2007,66266,8.6825,5.2405
163,2007,22444.25,7.98,3.20775
164,2007,81328.75,7.9325,3.66875
165,2007,68393,7.9325,3.966
166,2007,80725,7.9325,2.79875
167,2007,74730,7.94,3.2775
168,2007,121803.5,7.9675,3.118
169,2007,300568.5,8.0325,3.71475
170,2007,308724.25,8.105,3.2035
171,2007,577191.25,8.1,4.37125
172,2007,1111196.75,8.275,3.69425
173,2007,68665,8.0625,3.64175
174,2007,120673,7.9975,3.1205
175,2007,100776.25,8.22,2.666
176,2007,29438.25,8.425,3.03075
177,2007,4687.75,8.4225,3.23525
178,2007,178037.75,8.4225,3.1835
179,2007,344908.25,8.3,3.27225
180,2007,241493.5,7.78,3.15
181,2007,353466.5,7.7825,3.67275
182,2007,366546,7.8475,3.36125
183,2007,3399.25,8.245,3.81775
184,2007,71626.75,7.8775,4.03825
185,2007,91523.75,8.0025,3.78075
186,2007,243453.25,8.0025,3.23725
187,2007,22284.5,7.7725,4.056
188,2007,67286,7.9125,4.072
189,2007,41512.25,7.8125,4.35075
190,2007,135535.75,7.81,3.24825
191,2007,273631.25,7.8025,3.9955
192,2007,65152.5,7.855,3.62275
193,2007,29158.25,8.1,3.76825
194,2007,83605.5,8.3725,3.6565
195,2007,125345,8.1525,4.19325
196,2007,83365,8.105,4.04175
197,2007,150177.75,8.07,3.74425
198,2007,42265.5,8.0525,3.86125
199,2007,65354.5,8.085,4.59
200,2007,152405.25,7.96,4.34425
201,2007,158992.75,7.9025,3.69925
202,2007,130674,7.8975,4.0045
203,2007,261886.25,8.5075,3.16475
204,2007,507965,8.5075,3.81925
205,2007,210750.25,8.5075,3.66775
206,2007,193674.5,8.5075,3.8025
207,2007,152152,8.61,3.59425
208,2007,244669.5,8.65,3.31525
209,2007,492164.25,8.755,2.84475
210,2007,60629,9.0025,2.96275
211,2007,95708.5,7.26,3.54
212,2007,96829,7.26,4.602
213,2007,154488.5,7.3125,5.17925
214,2007,197134.25,7.44,3.52775
215,2007,95349.75,7.44,4.12875
216,2007,18657.75,7.3,3.80175
217,2007,64172.25,7.305,3.7735
218,2007,136683,7.6975,2.99975
219,2007,91519,7.6575,3.9435
220,2007,54003.75,7.66,2.86925
221,2007,520,7.665,2.86925
222,2007,138502.25,7.6425,2.63775
223,2007,76156.5,7.6425,2.833
224,2007,62707.75,7.6425,2.49675
225,2007,21836.5,6.545,4.3995
226,2007,25091.75,6.8325,3.7505
227,2007,45877.25,5.4925,2.863
228,2007,124585,5.3275,3.12525
229,2007,302469.25,5.295,2.94075
230,2007,18819.25,5.2925,2.56275
231,2007,1403.5,5.2675,3.024
232,2007,95440,5.3825,3.1225
233,2007,109059.5,5.2475,3.677
234,2007,216674,5.125,3.4785
235,2007,155069.75,5.125,3.5475
236,2007,201919,5.08,3.419
237,2007,106559.75,4.9425,3.67375
238,2007,557392.75,4.8025,4.35075
